DATE_ID,id,ORIGIN,DESTINATION,OD_DATE_TIME_START,OD_DATE_TIME_END,STATIONS_ALL,DATES_TIME_START_ALL,DATES_TIME_END_ALL,STATIONS_LEN
20240702,695784706058,1163,1568,1696087920,1696099860,1163|1156|1167|848|903|717|1568,1696088280|1696088640|1696089060|1696097760|1696098300|1696099020|1696100340,1696088340|1696088700|1696090260|1696097880|1696098420|1696099140|1696100460,7
20240702,695784706063,190,1398,1696080960,1696107420,190|1167|312|1647|1398,1696081020|1696088160|1696102980|1696105440|1696107480,1696081020|1696089960|1696103160|1696105560|1696107660,5
20240702,695784706064,212,392,1696076220,1696116960,212|223|1156|1167|1378|889|395|392,1696076220|1696076520|1696087620|1696088100|1696092780|1696112940|1696114740|1696117020,1696076280|1696076580|1696087680|1696089900|1696092900|1696113120|1696114860|1696117020,8
20240702,695784706076,2076,717,1696095120,1696105740,2076|1167|1179|444|848|903|717,1696095360|1696096140|1696101840|1696103340|1696104780|1696105320|1696106040,1696095420|1696096440|1696101960|1696103520|1696104900|1696105440|1696106160,7
20240702,695784706083,1163,1398,1696094400,1696115100,1163|1156|1167|1562|1397|1647|966|1398,1696094880|1696095300|1696095780|1696107600|1696108500|1696112760|1696113600|1696115280,1696095000|1696095360|1696096680|1696107720|1696108620|1696112880|1696113720|1696115280,8
20240702,695784706088,150,1407,1696056960,1696098000,150|112|444|2203|1167|1926|1407,1696057560|1696059360|1696088580|1696090080|1696093200|1696097400|1696098240,1696057740|1696059480|1696088760|1696090200|1696096800|1696098600|1696098360,7
20240702,695784706093,1179,903,1696101420,1696105020,1179|444|848|903,1696102020|1696103520|1696104960|1696105500,1696102140|1696103700|1696105200|1696105620,4
20240702,695784706100,2076,717,1696098720,1696109340,2076|1167|1179|444|848|903|717,1696099320|1696100100|1696105140|1696106520|1696107960|1696108500|1696109220,1696099380|1696100400|1696105260|1696106700|1696108080|1696108620|1696109340,7
20240702,695784706103,1163,717,1696098000,1696109340,1163|1156|1167|444|848|717,1696098120|1696098540|1696099020|1696106700|1696108140|1696109400,1696098240|1696098600|1696099920|1696106880|1696108260|1696109520,6
20240702,695784706112,150,1550,1696064700,1696104480,150|54|112|1167|1926|1407|1378|1550,1696065000|1696066500|1696067040|1696097100|1696101300|1696101600|1696103640|1696104480,1696065180|1696066620|1696067160|1696100100|1696101900|1696101720|1696103760|1696104600,8
20240702,695784706125,903,1179,1696088040,1696108860,903|848|1163|1156|1167|1378|1550|1179,1696088640|1696089240|1696102920|1696103280|1696103700|1696107360|1696108200|1696108980,1696088760|1696089360|1696102980|1696103340|1696104900|1696107480|1696108320|1696109100,8
20240702,695784706131,2673,1397,1696099680,1696114920,2673|1158|1167|1550|1179|903|1568|1397,1696099980|1696100400|1696101120|1696108560|1696109340|1696112640|1696114260|1696115400,1696100040|1696100460|1696104600|1696108680|1696109460|1696112760|1696114380|1696115520,8
20240702,695784706137,1273,1179,1696067280,1696108860,1273|905|1163|1167|1378|1550|1179,1696067640|1696073160|1696101000|1696101780|1696107300|1696108140|1696108920,1696070220|1696073280|1696101120|1696104660|1696107420|1696108260|1696109040,7
20240702,695784706155,1156,312,1696070340,1696084620,1156|1167|444|717|1568|684|1397|312,1696070940|1696071600|1696078020|1696080420|1696081560|1696082160|1696082880|1696084740,1696071060|1696074300|1696078200|1696080540|1696081680|1696082280|1696083000|1696084920,8
20240702,695784706158,714,1568,1696052880,1696081380,714|1163|1156|1167|444|717|1568,1696052880|1696069920|1696070280|1696070700|1696078140|1696080540|1696081680,1696052940|1696069980|1696070340|1696073700|1696078320|1696080660|1696081800,7
20240702,695784706207,1163,2009,1696054800,1696068180,1163|1156|1167|2023|1354|2005|2009,1696055100|1696055520|1696056000|1696063920|1696066620|1696067820|1696068480,1696055220|1696055580|1696059600|1696064040|1696066740|1696067940|1696068480,7
20240702,695784706209,2827,2009,1696053840,1696068180,2827|2076|1167|1354|2005|2009,1696053840|1696054800|1696055820|1696066620|1696067820|1696068480,1696053900|1696054860|1696059300|1696066740|1696067940|1696068480,6
20240702,695784706212,1815,2009,1696055400,1696068180,1815|1167|2005|2009,1696055400|1696056000|1696068120|1696068780,1696055460|1696059300|1696068240|1696068780,4
20240702,695784706215,1903,1198,1696032780,1696108140,1903|1407|1167|2303|488|1342|860|1198,1696033200|1696055580|1696058340|1696103820|1696105440|1696106940|1696107840|1696108440,1696033320|1696055700|1696059720|1696103820|1696105560|1696107060|1696107960|1696108560,8
20240702,695784706229,1242,2009,1696059360,1696071780,1242|1167|2023|1354|2009,1696059540|1696060380|1696067820|1696070520|1696072380,1696059600|1696063080|1696067940|1696070640|1696072380,5
20240702,695784706236,1163,2009,1696059600,1696071780,1163|1156|1167|2005|2009,1696059840|1696060320|1696060740|1696071360|1696072020,1696059960|1696060380|1696063140|1696071480|1696072020,5
20240702,695784706251,1428,2009,1696062300,1696075380,1428|1156|1167|2005|2009,1696062420|1696063020|1696063620|1696075020|1696075680,1696062480|1696063140|1696066620|1696075140|1696075680,5
20240702,695784706253,1242,2009,1696064040,1696075380,1242|1167|818|2023|2005|2009,1696064340|1696065120|1696069860|1696071180|1696075080|1696075740,1696064400|1696066800|1696069980|1696071300|1696075200|1696075740,6
20240702,695784706256,351,818,1696054800,1696069620,351|248|1167|484|818,1696055400|1696059360|1696063620|1696069260|1696070100,1696055400|1696059420|1696067100|1696069380|1696070220,5
20240702,695784706270,1167,1148,1696072920,1696092300,1167|1837|353|1047|682|263|959|1148,1696073340|1696081320|1696082700|1696084140|1696085880|1696086900|1696087620|1696091700,1696074120|1696082460|1696083000|1696084260|1696086060|1696087020|1696087740|1696092720,8
20240702,695784706280,1976,1400,1696058160,1696077240,1976|1493|777|1167|484|1400,1696058340|1696060200|1696061580|1696073280|1696076460|1696077720,1696058340|1696060320|1696061700|1696073880|1696076580|1696077840,6
20240702,695784706290,2023,818,1696066980,1696080420,2023|1400|818|1167|484|818,1696066980|1696067760|1696068360|1696073700|1696080060|1696080900,1696066980|1696067820|1696068420|1696077300|1696080180|1696081020,6
20240702,695784706293,2673,2009,1696074480,1696086180,2673|1158|1167|818|2023|1354|2005|2009,1696075080|1696075500|1696076220|1696080660|1696081980|1696084680|1696085880|1696086540,1696075140|1696075560|1696077900|1696080780|1696082100|1696084800|1696086000|1696086540,8
20240702,695784706294,1862,818,1696052100,1696080420,1862|891|1407|1066|1163|1167|484|818,1696052700|1696053900|1696073220|1696074720|1696076040|1696076700|1696080060|1696080900,1696052820|1696054020|1696073340|1696074840|1696076160|1696077900|1696080180|1696081020,8
20240702,695784706307,1163,2009,1696080000,1696093380,1163|1156|1167|2005|2009,1696080000|1696080420|1696080900|1696093320|1696093980,1696080120|1696080480|1696084500|1696093440|1696093980,5
20240702,695784706314,2032,1400,1696065660,1696087980,2032|196|2100|1385|1167|484|1400,1696065720|1696076220|1696079220|1696080300|1696082040|1696086960|1696088160,1696065840|1696076400|1696079340|1696080420|1696084560|1696087080|1696088280,7
20240702,695784706334,1156,2009,1696083960,1696096980,1156|1167|1354|2005|2009,1696084560|1696085100|1696095720|1696096920|1696097580,1696084680|1696088400|1696095840|1696097040|1696097580,5
20240702,695784706350,2076,2005,1696095120,1696107240,2076|1167|1354|2005,1696095600|1696096380|1696105920|1696107120,1696095660|1696099380|1696106040|1696107240,4
20240702,695784706351,1163,2009,1696095060,1696107780,1163|1156|1167|1354|2005|2009,1696095420|1696095780|1696096260|1696106340|1696107540|1696108200,1696095480|1696095840|1696099260|1696106460|1696107660|1696108200,6
20240702,695784706353,2023,1400,1696088580,1696102440,2023|818|1167|484|1400,1696088760|1696090140|1696095480|1696101060|1696102320,1696088760|1696090200|1696099080|1696101180|1696102440,5
20240702,695784706356,1158,2009,1696096500,1696107780,1158|1167|1400|2023|1354|2005|2009,1696096560|1696097280|1696102320|1696103220|1696105920|1696107120|1696107780,1696096620|1696098960|1696102440|1696103340|1696106040|1696107240|1696107780,7
20240702,695784706360,2032,1400,1696082400,1696102440,2032|190|196|248|1385|1167|484|1400,1696082400|1696089960|1696090440|1696093080|1696094640|1696096380|1696101660|1696102920,1696082520|1696090080|1696090740|1696093200|1696094760|1696098900|1696101780|1696103040,8
20240702,695784706374,2076,2009,1696098720,1696111380,2076|1167|1354|2005|2009,1696098900|1696099680|1696110000|1696111200|1696111860,1696098960|1696102680|1696110120|1696111320|1696111860,5
20240702,695784706379,1762,818,1696089840,1696105620,1762|1066|1163|1156|1167|484|818,1696090260|1696098000|1696099140|1696099500|1696099920|1696104720|1696105560,1696090320|1696098060|1696099200|1696099560|1696102920|1696104840|1696105680,7
20240702,695784706380,2023,818,1696092180,1696105620,2023|1400|818|1167|484|818,1696092180|1696092960|1696093560|1696098900|1696104660|1696105500,1696092180|1696093020|1696093620|1696102500|1696104780|1696105620,6
20240702,695784706384,2606,1354,1696094760,1696109640,2606|2607|2610|2830|484|818|2023|1354,1696095360|1696096800|1696097940|1696105560|1696104660|1696105500|1696106820|1696109520,1696095360|1696096920|1696098240|1696106220|1696104720|1696105620|1696106940|1696109640,8
20240702,695784706387,112,2005,1696067220,1696110840,112|148|62|90|818|2023|1354|2005,1696067400|1696068480|1696069500|1696071420|1696105500|1696106820|1696109520|1696110720,1696067520|1696068600|1696069620|1696071600|1696106400|1696106940|1696109640|1696110840,8
20240702,695784706388,2194,2009,1696086780,1696111380,2194|1606|1167|484|818|1354|2005|2009,1696086960|1696090380|1696102020|1696105260|1696106100|1696110120|1696111320|1696111980,1696087080|1696091280|1696102680|1696105380|1696106220|1696110240|1696111440|1696111980,8
20240702,695784706399,1354,1606,1696109520,1696115940,1354|2005|2009|881|1584|1606,1696110000|1696111200|1696111860|1696110300|1696115940|1696116540,1696110660|1696111320|1696116000|1696111440|1696116120|1696116540,6
20240702,695784706401,1773,1167,1696084560,1696089180,1773|1294|1089|2076|1167,1696084620|1696086240|1696087020|1696087980|1696088760,1696084740|1696086360|1696087080|1696088040|1696089240,5
20240702,695784706413,1354,1167,1696079640,1696089180,1354|2023|818|484|1167,1696080240|1696083000|1696084260|1696085220|1696087500,1696080360|1696083120|1696084380|1696085340|1696089780,5
20240702,695784706415,1163,2194,1696088880,1696105620,1163|2203|444|881|1606|2194,1696088940|1696091220|1696092900|1696095360|1696101600|1696105560,1696089240|1696091340|1696095420|1696095840|1696102260|1696105680,6
20240702,695784706428,1815,1273,1696055400,1696076700,1815|1167|1584|1606|1273,1696055940|1696056540|1696070580|1696071180|1696076220,1696056000|1696058340|1696070760|1696071840|1696076940,5
20240702,695784706440,1158,1273,1696065900,1696087500,1158|1167|881|1584|2194|1273,1696066500|1696067220|1696075440|1696081200|1696085760|1696086720,1696066560|1696069200|1696076040|1696081380|1696085880|1696087500,6
20240702,695784706444,312,1749,1696054800,1696089960,312|1568|1378|1167|1163|2203|1749,1696055280|1696058160|1696065300|1696068120|1696069140|1696071300|1696090020,1696055280|1696058280|1696065420|1696069080|1696069260|1696071420|1696090020,7
20240702,695784706455,663,867,1696078200,1696114080,663|1109|1163|1156|1167|1163|1509|867,1696078200|1696078680|1696084020|1696084380|1696084800|1696087620|1696111560|1696114500,1696078260|1696078740|1696084080|1696084440|1696086600|1696087740|1696111680|1696114620,8
20240702,695784706464,2673,1749,1696083480,1696106280,2673|1158|1167|881|1584|1606|2194|1749,1696084080|1696084500|1696085220|1696093620|1696099380|1696099920|1696104480|1696106340,1696084140|1696084560|1696087200|1696094220|1696099560|1696100580|1696104600|1696106460,8
20240702,695784706482,1158,1273,1696087500,1696109100,1158|1167|881|1584|2194|1273,1696087980|1696088700|1696097580|1696103340|1696107900|1696108920,1696088040|1696090680|1696098180|1696103520|1696108020|1696109640,6
20240702,695784706519,1103,2203,1696092120,1696103760,1103|663|1109|1163|1156|1167|1163|2203,1696092540|1696093020|1696093500|1696098840|1696099200|1696099620|1696102080|1696104240,1696092540|1696093080|1696093560|1696098900|1696099260|1696101420|1696102200|1696104360,8
20240702,695784706520,1428,1606,1696098600,1696115100,1428|1156|1167|2203|444|1326|1584|1606,1696098900|1696099440|1696100100|1696104240|1696106040|1696113000|1696115040|1696115700,1696098960|1696099560|1696101300|1696104360|1696106220|1696113120|1696115220|1696115700,8
20240702,695784706544,934,1926,1696057020,1696064100,934|2827|2076|1167|1926,1696057620|1696058040|1696059000|1696060020|1696064160,1696057680|1696058100|1696059060|1696060980|1696064160,5
20240702,695784706549,2815,1167,1696055700,1696060380,2815|2673|1158|1167,1696056120|1696056900|1696057320|1696058040,1696056180|1696056960|1696057380|1696060800,4
20240702,695784706551,210,1926,1696048680,1696064100,210|230|238|1156|1167|2076|1926,1696048680|1696049400|1696049640|1696058820|1696059300|1696061160|1696064220,1696048740|1696049460|1696049700|1696058880|1696060380|1696061280|1696064220,7
20240702,695784706552,1903,1198,1696032780,1696108140,1903|1407|1167|2303|1342|860|1198,1696032840|1696055220|1696057980|1696103460|1696106580|1696107480|1696108080,1696032960|1696055340|1696060440|1696103460|1696106700|1696107600|1696108200,7
20240702,695784706560,1103,2827,1696056120,1696071060,1103|1109|1163|1156|1167|1557|2827,1696056720|1696057680|1696063020|1696063380|1696063920|1696069080|1696070940,1696056720|1696057740|1696063080|1696063440|1696065300|1696069140|1696071660,7
20240702,695784706565,1802,1036,1696062420,1696075200,1802|1242|1167|2827|934|1036,1696062480|1696063020|1696063860|1696070880|1696072260|1696075740,1696062540|1696063080|1696064760|1696071600|1696072380|1696075740,6
20240702,695784706571,351,2827,1696054800,1696071060,351|1991|248|1167|1557|2827,1696055220|1696056360|1696059180|1696063440|1696068480|1696070340,1696055220|1696056480|1696059240|1696065120|1696068540|1696071060,6
20240702,695784706588,1163,482,1696056420,1696068660,1163|1156|1167|1802|2569|290|573|482,1696056780|1696057140|1696057560|1696063860|1696065780|1696067040|1696068180|1696068900,1696056840|1696057200|1696060560|1696063920|1696066380|1696067460|1696068240|1696068960,8
20240702,695784706591,2023,1189,1696052580,1696070880,2023|1167|319|1146|623|1189,1696052760|1696059480|1696069080|1696069680|1696070280|1696070820,1696052760|1696060380|1696069140|1696069740|1696070340|1696070880,6
20240702,695784706592,1156,482,1696056660,1696068660,1156|1167|819|1802|2569|290|573|482,1696056660|1696057200|1696063620|1696063980|1696065900|1696067160|1696068300|1696069020,1696056780|1696060200|1696063680|1696064040|1696066500|1696067580|1696068360|1696069080,8
20240702,695784706596,210,819,1696048680,1696063260,210|230|1163|1156|1167|1242|1063|819,1696048740|1696049460|1696058460|1696058880|1696059360|1696062300|1696063380|1696063620,1696048800|1696049520|1696058580|1696058940|1696060260|1696062960|1696063440|1696063680,8
20240702,695784706607,934,1167,1696060620,1696064280,934|2827|2076|1167,1696060620|1696061040|1696062000|1696062900,1696060680|1696061100|1696062060|1696064280,4
20240702,695784706608,444,1606,1696051680,1696076700,444|1179|1550|1156|1167|444|1606,1696051680|1696053180|1696054080|1696060440|1696060800|1696068360|1696075920,1696051680|1696053300|1696054200|1696060500|1696064280|1696068540|1696076820,7
20240702,695784706610,1802,1273,1696062420,1696080780,1802|1242|1167|1606|1273,1696062780|1696063320|1696064160|1696076040|1696081020,1696062840|1696063380|1696064640|1696076940|1696081020,5
20240702,695784706616,2815,1273,1696061100,1696080780,2815|2673|1158|1167|1273,1696061400|1696062180|1696062600|1696063320|1696080840,1696061460|1696062240|1696062660|1696064580|1696080840,5
20240702,695784706629,351,1606,1696056300,1696077240,351|1991|248|1481|1167|1606,1696056480|1696057740|1696058940|1696059360|1696063200|1696077240,1696056480|1696057860|1696059000|1696059420|1696066680|1696077240,6
20240702,695784706637,596,1606,1696063440,1696077240,596|1242|1167|1606,1696063500|1696064100|1696064880|1696077840,1696063560|1696064160|1696066560|1696077840,4
20240702,695784706638,2815,1167,1696061100,1696066500,2815|2673|1158|1167,1696061100|1696061880|1696062300|1696063020,1696061160|1696061940|1696062360|1696066500,4
20240702,695784706643,444,112,1696058880,1696115040,444|2203|1163|1167|97|112,1696059000|1696060800|1696063200|1696063920|1696112160|1696115040,1696059180|1696060920|1696063320|1696066620|1696112160|1696115160,6
20240702,695784706646,1397,1606,1696052700,1696077240,1397|1568|717|1378|1407|1163|1167|1606,1696052880|1696054260|1696055280|1696061280|1696062840|1696064820|1696065480|1696077240,1696053000|1696054380|1696055400|1696061400|1696062960|1696064940|1696066680|1696077240,8
20240702,695784706647,444,1167,1696058880,1696066500,444|2203|1163|1167,1696059240|1696061040|1696063440|1696064160,1696059420|1696061160|1696063560|1696066860,4
20240702,695784706653,1428,1273,1696066200,1696084380,1428|1156|1167|1606|1273,1696066800|1696067340|1696068000|1696079400|1696084380,1696066860|1696067460|1696068480|1696080300|1696084380,5
20240702,695784706654,1385,1273,1696063800,1696084380,1385|1163|1156|1167|1273,1696063800|1696065180|1696065600|1696066200|1696084380,1696063920|1696065240|1696065720|1696067880|1696084380,5
20240702,695784706655,444,1606,1696057080,1696080300,444|1179|1163|1156|1167|444|1606,1696057440|1696059300|1696066860|1696067280|1696067760|1696072440|1696080000,1696057440|1696059420|1696066920|1696067340|1696068240|1696072620|1696080900,7
20240702,695784706656,2023,1606,1696059780,1696080300,2023|818|1167|444|1606,1696060020|1696061400|1696066740|1696071900|1696079460,1696060020|1696061460|1696068120|1696072080|1696080360,5
20240702,695784706657,426,1606,1696057740,1696080300,426|1097|1041|1242|1167|444|1606,1696058100|1696063980|1696064640|1696066320|1696067160|1696072440|1696080000,1696058160|1696064040|1696064820|1696066380|1696068240|1696072620|1696080900,7
20240702,695784706679,2076,90,1696069200,1696098360,2076|1167|1749|10|146|124|90,1696069800|1696070700|1696090560|1696091400|1696092960|1696094880|1696098300,1696069860|1696072080|1696090680|1696091520|1696093080|1696095000|1696098480,7
20240702,695784706681,2023,54,1696063140,1696102800,2023|1167|62|148|112|54,1696063140|1696070100|1696099920|1696101180|1696102260|1696102740,1696063140|1696071480|1696100100|1696101300|1696102380|1696102860,6
20240702,695784706697,2827,1273,1696068240,1696089780,2827|2076|1167|2194|1273,1696068840|1696069800|1696070700|1696088880|1696089780,1696068900|1696069860|1696073700|1696089000|1696089780,5
20240702,695784706699,2023,444,1696063140,1696077420,2023|1400|818|1167|1163|444,1696063260|1696064040|1696064520|1696070220|1696073880|1696077360,1696063260|1696064100|1696064580|1696073220|1696074000|1696077540,6
20240702,695784706703,1647,444,1696055640,1696077420,1647|444|1179|1550|1378|1167|1163|444,1696055640|1696065300|1696066500|1696067460|1696068420|1696071240|1696073760|1696077240,1696055760|1696065480|1696066620|1696067580|1696068540|1696073100|1696073880|1696077420,8
20240702,695784706705,1163,1273,1696070280,1696089780,1163|1167|2194|1273,1696070520|1696071240|1696089240|1696090140,1696070640|1696073340|1696089360|1696090140,4
20240702,695784706716,2023,1606,1696066980,1696087500,2023|818|1167|444|1606,1696066980|1696068360|1696073700|1696079460|1696087020,1696066980|1696068420|1696075080|1696079640|1696087920,5
20240702,695784706721,1976,1606,1696058160,1696087500,1976|777|1167|444|1606,1696058160|1696061400|1696073100|1696079640|1696087200,1696058160|1696061520|1696075080|1696079820|1696088100,5
20240702,695784706729,1103,1063,1696056120,1696066860,1103|1109|1163|1156|1167|1242|1063,1696056720|1696057680|1696063020|1696063380|1696063920|1696065600|1696066980,1696056720|1696057740|1696063080|1696063440|1696065000|1696066680|1696067040,7
20240702,695784706732,2827,2569,1696061040,1696068960,2827|2076|1167|1802|2569,1696061280|1696062240|1696063140|1696067640|1696069140,1696061340|1696062300|1696064640|1696067700|1696069140,5
20240702,695784706736,1428,2569,1696061940,1696068960,1428|1156|1167|1802|2569,1696062360|1696062780|1696063320|1696067700|1696069200,1696062420|1696062900|1696064820|1696067760|1696069200,5
20240702,695784706742,351,1063,1696054800,1696066860,351|1991|248|1167|1242|1063,1696054800|1696055940|1696058760|1696063020|1696065840|1696067220,1696054800|1696056060|1696058820|1696064400|1696066920|1696067280,6
20240702,695784706751,1802,2194,1696067460,1696080540,1802|2569|444|881|1584|1606|2194,1696067460|1696068960|1696067880|1696070340|1696075980|1696076580|1696080660,1696067820|1696070580|1696069200|1696070820|1696076160|1696077240|1696080780,7
20240702,695784706753,1089,1273,1696076160,1696095180,1089|2076|1167|1606|1273,1696076700|1696077660|1696078440|1696090680|1696095360,1696076760|1696077720|1696079340|1696091280|1696095360,5
20240702,695784706757,2023,1584,1696070580,1696090020,2023|818|1167|444|1584,1696070580|1696071960|1696077300|1696083000|1696090200,1696070580|1696072020|1696078800|1696083180|1696090380,5
20240702,695784706758,1158,1273,1696074900,1696095180,1158|1167|1584|1606|1273,1696075260|1696075980|1696090380|1696091040|1696095720,1696075320|1696079160|1696090560|1696091640|1696095720,5
20240702,695784706762,444,1273,1696073580,1696095180,444|2203|1163|1167|1273,1696073760|1696075260|1696077660|1696078380|1696095360,1696073940|1696075380|1696077780|1696078980|1696095360,5
20240702,695784706770,351,1815,1696056300,1696066260,351|1991|248|1167|1815,1696056780|1696058040|1696059240|1696063500|1696065780,1696056780|1696058160|1696059300|1696065180|1696066260,5
20240702,695784706777,2673,1302,1696060080,1696072980,2673|1158|1167|1968|420|797|1189|1302,1696060260|1696060680|1696061400|1696069980|1696070940|1696071900|1696072440|1696072980,1696060320|1696060740|1696064880|1696070040|1696071060|1696071960|1696072500|1696073160,8
20240702,695784706785,2203,1302,1696060680,1696072980,2203|1163|1167|1968|420|797|1189|1302,1696060980|1696063380|1696064100|1696070280|1696071240|1696072200|1696072740|1696073280,1696061100|1696063500|1696065000|1696070340|1696071360|1696072260|1696072800|1696073460,8
20240702,695784706789,1968,2194,1696069800,1696080540,1968|420|797|1302|881|1584|1606|2194,1696069980|1696070940|1696071900|1696072980|1696070100|1696075740|1696076340|1696080420,1696070760|1696071060|1696071960|1696073160|1696070880|1696075920|1696077000|1696080540,8
20240702,695784706791,1407,1167,1696076220,1696080600,1407|1066|1163|1167,1696076400|1696077840|1696079580|1696080180,1696076520|1696077960|1696079700|1696080780,4
20240702,695784706798,1158,2194,1696078500,1696096260,1158|1167|1606|2194,1696078500|1696079220|1696092600|1696096740,1696078560|1696080600|1696093380|1696096860,4
20240702,695784706808,1103,1385,1696056120,1696068360,1103|1109|1163|1156|1167|1163|1385,1696056660|1696057620|1696062960|1696063320|1696063860|1696067160|1696068660,1696056660|1696057680|1696063020|1696063380|1696066440|1696067280|1696068900,7
20240702,695784706816,1914,1385,1696054320,1696068360,1914|1850|1242|1167|1163|1385,1696054680|1696056360|1696062720|1696063560|1696066620|1696068120,1696054680|1696056420|1696062780|1696066260|1696066740|1696068360,6
20240702,695784706820,351,1385,1696054800,1696068360,351|1991|248|1167|1163|1385,1696055220|1696056360|1696059180|1696063440|1696066620|1696068120,1696055220|1696056480|1696059240|1696066320|1696066740|1696068360,6
20240702,695784706827,1568,1385,1696054080,1696068360,1568|1378|1407|1163|1167|1163|1385,1696054620|1696061640|1696063200|1696065180|1696065840|1696067220|1696068720,1696054740|1696061760|1696063320|1696065300|1696066440|1696067340|1696068960,7
20240702,695784706839,1163,725,1696059120,1696072080,1163|1156|1167|2000|409|760|725,1696059120|1696059480|1696059900|1696068660|1696069320|1696070760|1696072680,1696059180|1696059540|1696062300|1696068960|1696069440|1696070880|1696072680,7
20240702,695784706842,2023,1242,1696052580,1696063440,2023|818|1167|1815|1242,1696052820|1696054200|1696059540|1696062840|1696063320,1696052820|1696054260|1696062540|1696062960|1696063440,5
20240702,695784706847,210,596,1696048680,1696064220,210|230|1156|1167|1815|1242|596,1696048680|1696049400|1696058820|1696059300|1696063440|1696063920|1696064700,1696048740|1696049460|1696058880|1696062300|1696063560|1696064040|1696064820,7
20240702,695784706855,875,1167,1696074720,1696082280,875|1407|1066|1163|1167,1696075080|1696076580|1696078020|1696079760|1696080360,1696075200|1696076700|1696078140|1696079880|1696082640,5
20240702,695784706860,1914,1606,1696072080,1696094700,1914|1955|1850|1242|1167|444|1606,1696072500|1696073040|1696074120|1696080780|1696081620|1696086360|1696093920,1696072500|1696073100|1696074480|1696080840|1696082700|1696086540|1696094820,7
20240702,695784706869,1606,1273,1696066800,1696098780,1606|444|1167|444|1606|1273,1696067400|1696075380|1696079280|1696086240|1696093800|1696098780,1696068000|1696075560|1696082880|1696086420|1696094700|1696098780,6
20240702,695784706890,444,112,1696087440,1696112220,444|881|1606|2194|1749|90|62|112,1696087980|1696090380|1696096680|1696099860|1696101720|1696108680|1696110420|1696112280,1696088760|1696096920|1696100340|1696100460|1696104480|1696108800|1696110600|1696112400,8
20240702,695784706909,1273,414,1696070400,1696110840,1273|2194|1606|881|1163|1606|621|414,1696070760|1696071660|1696075560|1696081920|1696092360|1696103280|1696108440|1696111320,1696070760|1696071780|1696076160|1696082460|1696093680|1696104060|1696108560|1696111320,8
20240702,695784706910,444,414,1696083780,1696110840,444|1163|1167|621|414,1696084080|1696087500|1696088400|1696108500|1696111380,1696084260|1696087620|1696091700|1696108620|1696111380,5
20240702,695784706921,2015,1606,1696090200,1696106040,2015|1428|1156|1167|1606,1696090800|1696092000|1696092540|1696093200|1696106160,1696090860|1696092060|1696092660|1696095900|1696106160,5
20240702,695784706922,1077,1167,1696088760,1696095300,1077|1385|1163|1156|1167,1696088760|1696089540|1696090800|1696091220|1696091700,1696088820|1696089660|1696090920|1696091280|1696095300,5
20240702,695784706928,2815,1606,1696091700,1696106040,2815|2673|1158|1167|1606,1696091760|1696092540|1696092960|1696093680|1696106100,1696091820|1696092600|1696093020|1696095360|1696106100,5
20240702,695784706934,1273,1606,1696077000,1696106040,1273|1606|444|1167|1606,1696077420|1696081620|1696089600|1696093500|1696106520,1696077420|1696082220|1696089780|1696095720|1696106520,5
20240702,695784706946,1914,1606,1696086480,1696109100,1914|1850|1242|1167|444|1606,1696086660|1696088280|1696094940|1696095780|1696101240|1696108800,1696086660|1696088640|1696095000|1696096980|1696101420|1696109700,6
20240702,695784706952,2032,1606,1696082400,1696109100,2032|190|196|248|1385|1167|444|1606,1696082400|1696089960|1696090440|1696093080|1696094640|1696096380|1696100640|1696108200,1696082520|1696090080|1696090740|1696093200|1696094760|1696096800|1696100820|1696109100,8
20240702,695784706957,1606,1749,1696082700,1696116120,1606|1163|1167|1606|1273|1749,1696083300|1696094880|1696095600|1696108800|1696113780|1696116720,1696084200|1696095000|1696097400|1696109700|1696114500|1696116720,6
20240702,695784706965,1163,1273,1696095060,1696114980,1163|1156|1167|1273,1696095360|1696095720|1696096200|1696115400,1696095420|1696095780|1696098900|1696115400,4
20240702,695784706966,1428,2194,1696095000,1696114200,1428|1156|1167|1606|2194,1696095420|1696095960|1696096620|1696110120|1696114200,1696095480|1696096080|1696099020|1696110900|1696114320,5
20240702,695784706974,2032,1606,1696082400,1696110780,2032|190|196|248|1385|1167|444|1606,1696082460|1696090020|1696090500|1696093140|1696094700|1696096440|1696102440|1696110000,1696082580|1696090140|1696090800|1696093260|1696094820|1696098660|1696102620|1696110780,8
20240702,695784706979,818,1273,1696095060,1696114980,818|484|1167|1273,1696095480|1696096440|1696098720|1696115040,1696095600|1696096560|1696099020|1696115040,4
20240702,695784706980,444,1273,1696091580,1696114980,444|2203|1163|1167|1273,1696092060|1696093560|1696095960|1696096680|1696115580,1696092240|1696093680|1696096080|1696099080|1696115580,5
20240702,695784706989,875,1167,1696092840,1696100400,875|1407|1163|1156|1167,1696093260|1696094580|1696097100|1696097460|1696097820,1696093380|1696094700|1696097160|1696097520|1696100820,5
20240702,695784706990,1294,1273,1696096980,1696116480,1294|1089|2076|1167|1273,1696096980|1696097760|1696098720|1696099500|1696116480,1696097100|1696097820|1696098780|1696100400|1696116480,5
20240702,695784706993,1385,1273,1696096740,1696116480,1385|1163|1156|1167|1273,1696096740|1696098000|1696098420|1696098900|1696116840,1696096860|1696098120|1696098480|1696100400|1696116840,5
